FEI Number,Legal Name,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3002921136,"Pacific Northwest Fertility and IVF Specialists, I , PLLC",Seattle,Washington,98104,United States,2020,1118122,Yes,02/18/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010056221,GenCure,San Antonio,Texas,78201,United States,2020,1117859,Yes,02/14/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012080388,Centers for Reproductive Medicine and Wellness,Swansea,Illinois,62226,United States,2020,1122788,No,02/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000111938,Laboratory Corporation Of America,Burlington,North Carolina,27215,United States,2020,1119133,No,02/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004753467,Kofinas Fertility Group,New York,New York,10006,United States,2020,1122513,No,02/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011670009,"In2Bones USA, LLC",Memphis,Tennessee,38119,United States,2020,1122918,No,02/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004753417,"Manhattan Reproductive Medicine, PC",New York,New York,10021,United States,2020,1117589,Yes,02/12/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006813595,"AssureImmune, LLC",Miami,Florida,33136,United States,2020,1121360,No,02/12/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004557185,"Bluegrass Fertility Center, Inc.",Lexington,Kentucky,40509,United States,2020,1122867,No,02/12/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2473015,"New York Blood Center, Inc.",Long Island City,New York,11101,United States,2020,1118178,Yes,02/11/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006541141,"Goode Surgical, Inc.",Phoenix,Arizona,85040,United States,2020,1118532,No,02/11/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011692892,Yado Medical Inc,Columbia,Illinois,62236,United States,2020,1119081,Yes,02/11/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009197658,"Rock Medical Orthopedics, Inc.",Hudson,Ohio,44236,United States,2020,1117658,No,02/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003435341,"Surgi-Care, Inc.",Waltham,Massachusetts,02451,United States,2020,1120374,No,02/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000305448,Children's Healthcare of Atlanta,Atlanta,Georgia,30322,United States,2020,1120702,No,02/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005949151,"NuVasive, Inc",Memphis,Tennessee,38118,United States,2020,1120583,No,02/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015006828,CRA Biotech LLC.,Saint Simons Island,Georgia,31522,United States,2020,1121546,No,02/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014721785,MWM Medical,Chicago,Illinois,60612,United States,2020,1122560,No,02/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000543561,Aspire Fertility,Houston,Texas,77030,United States,2020,1117002,Yes,02/06/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011419985,Sound Fertility Care PLLC,Seattle,Washington,98101,United States,2020,1117049,Yes,02/06/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000307669,Regenerative Biologics Inc.,Gainesville,Florida,32653,United States,2020,1117126,Yes,02/06/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007340959,"Reproductive Medicine Associates Of Philadelphia, P.c.",Philadelphia,Pennsylvania,19107,United States,2020,1119136,No,02/06/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004775418,"Loyola University Medical Center, Cardinal Bernadine Cancer",Maywood,Illinois,60153,United States,2020,1122664,No,02/06/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1625963,Audie L Murphy Memorial VA Hospital,San Antonio,Texas,78229,United States,2020,1118157,No,02/05/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013678330,Eagle Ortho LLC,Overland Park,Kansas,66207,United States,2020,1118738,No,02/05/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002177077,Goetze-Niemer Co Inc,Kansas City,Missouri,64117,United States,2020,1119118,No,02/05/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009382995,Reproductive Medicine Institute,Bloomingdale,Illinois,60108,United States,2020,1122259,No,02/05/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000159973,Northwestern Medicine Central DuPage Hospital,Winfield,Illinois,60190,United States,2020,1122292,No,02/04/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005339958,Foulk Nevada Fertility Center PC,Las Vegas,Nevada,89118,United States,2020,1116752,Yes,01/31/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007946244,Bio Tech Med Corp.,San German,Puerto Rico,00683,United States,2020,1117665,No,01/31/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000203549,Lions Eye Bank of Texas at Baylor College of Medicine,Houston,Texas,77030,United States,2020,1117079,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001237888,"North Carolina Eye Bank, Inc. dba Miracles in Sight",Winston Salem,North Carolina,27103,United States,2020,1118762,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003367577,California Cryobank LLC,Cambridge,Massachusetts,02139,United States,2020,1119739,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003935952,Fertility Center of the Carolinas,Greenville,South Carolina,29605,United States,2020,1121321,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238011,Lifegift Organ Donation Center,Houston,Texas,77054,United States,2020,1121703,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015364206,"America Institute of Reproductive Medicine, LLC",Birmingham,Alabama,35209,United States,2020,1123194,No,01/30/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015042192,Community Blood Center d.b.a. Community Tissue Services,Garden City,Idaho,83714,United States,2020,1120981,No,01/29/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015364206,"America Institute of Reproductive Medicine, LLC",Birmingham,Alabama,35209,United States,2020,1123204,No,01/29/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006217552,Dr. Louis R. Manara,Voorhees,New Jersey,08043,United States,2020,1116668,Yes,01/28/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005144056,"Piedmont Reproductive Endocrinology Group, Pa",Greenville,South Carolina,29615,United States,2020,1122803,No,01/28/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004518891,ART Fertility Program of Alabama,Birmingham,Alabama,35209,United States,2020,1123174,No,01/28/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006146324,Women & Infants Hospital Of Rhode Island  Women & Infants' Fertility Center,Providence,Rhode Island,02903,United States,2020,1115984,Yes,01/27/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012088565,"Titan Surgical Group, LLC",Springfield,Missouri,65804,United States,2020,1116974,No,01/27/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011420259,Summit Surgical Corp.,Renton,Washington,98057,United States,2020,1120375,No,01/27/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013225173,United States Global Partners,Southlake,Texas,76092,United States,2020,1116223,Yes,01/24/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015150405,"California Fertility Centers, A Medical Corporation",Pasadena,California,91105,United States,2020,1116887,Yes,01/24/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004475081,"Brown Urology, Inc.",Providence,Rhode Island,02905,United States,2020,1119515,No,01/24/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005841676,CNY Fertility Center,Latham,New York,12110,United States,2020,1121686,No,01/24/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013678325,TForce,Saint Louis,Missouri,63146,United States,2020,1116156,No,01/23/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004554679,Houston Fertility Center,Houston,Texas,77024,United States,2020,1116388,No,01/23/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003651454,"ReproTech, Ltd.",Saint Paul,Minnesota,55112,United States,2020,1116523,No,01/23/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1372068,Albany Medical Center Hospital,Albany,New York,12208,United States,2020,1119267,No,01/23/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015417637,"American Fertility Medical Center - Genetic Infertility & Andrology Laboratory, Inc.",Irvine,California,92618,United States,2020,1116246,Yes,01/22/2020,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013224369,"Duma Co Sciences, LLC",Dallas,Texas,75287,United States,2020,1118245,No,01/22/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012083235,Northside Hospital Cherokee,Canton,Georgia,30115,United States,2020,1121346,No,01/22/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009658676,Montgomery Women's Medical Center PC dba Montgomery Fertility Center,Rockville,Maryland,20852,United States,2020,1115747,Yes,01/21/2020,Official Action Indicated (OAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003927018,Institute For Women's Health - Advanced Fertility Center,San Antonio,Texas,78258,United States,2020,1116513,No,01/21/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006718574,Cleveland Cord Blood Center,Cleveland,Ohio,44128,United States,2020,1115313,Yes,01/17/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008455034,"Genesys Orthopedics Systems, LLC",West Lake Hills,Texas,78746,United States,2020,1116370,No,01/16/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009473818,CARE for the Bay Area,Los Gatos,California,95032,United States,2020,1119606,No,01/16/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001047110,Institute for Reproductive Medicine and Science at Saint Barnabas,Livingston,New Jersey,07039,United States,2020,1115356,No,01/15/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008410332,"Orthobone, Inc.",San Juan,Puerto Rico,00918,United States,2020,1115375,No,01/15/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008481375,"Elite Orthopedics, LLC",Chesterfield,Missouri,63005,United States,2020,1115847,No,01/15/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004554575,Clinical Pathology Laboratories,Austin,Texas,78758,United States,2020,1116378,No,01/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2571086,Geisinger Medical Center Blood Bank,Danville,Pennsylvania,17822,United States,2020,1119128,No,01/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009122683,"Polansky, Francis, M.D., Inc",Palo Alto,California,94306,United States,2020,1119716,No,01/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1074653,Hamilton Medical Center,Dalton,Georgia,30720,United States,2020,1122170,No,01/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009245617,MidSouth Orthopedics,Little Rock,Arkansas,72204,United States,2020,1122831,No,01/14/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010957757,"American Medical Management, LLC",Burr Ridge,Illinois,60527,United States,2020,1122559,No,01/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006110997,"Southern Spine, LLC",Macon,Georgia,31201,United States,2020,1122829,No,01/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238036,Arkansas Lions Eye Bank & Laboratory,Little Rock,Arkansas,72205,United States,2020,1122849,No,01/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000718538,Lions Gift of Sight,Saint Paul,Minnesota,55114,United States,2020,1115619,No,01/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001237891,Augusta University Medical Center,Augusta,Georgia,30912,United States,2020,1119011,No,01/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008286984,"Brown Fertility, LLC",Jacksonville,Florida,32256,United States,2020,1114658,Yes,01/09/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003928198,"Boston IVF, Inc. LLC",Lexington,Massachusetts,02420,United States,2020,1116255,No,01/09/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008551635,"ORM Fertility, LLC",Portland,Oregon,97225,United States,2020,1117661,No,01/09/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011007455,Scott & White Memorial Hospital Andrology Laboratory,Temple,Texas,76508,United States,2020,1115094,Yes,01/08/2020,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006501029,Huntington Reproductive Center Medical Group,Fullerton,California,92835,United States,2020,1115373,No,01/08/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004474381,"Family Beginnings, PC",Indianapolis,Indiana,46256,United States,2020,1116738,No,01/08/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010133657,"CryoGam Colorado, LLC",Boulder,Colorado,80305,United States,2020,1117677,No,01/08/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011688652,Southern Edge Orthpaedics,Miami,Florida,33155,United States,2020,1118984,No,01/08/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010640967,Indiana Fertility Associates PC,Indianapolis,Indiana,46280,United States,2020,1116720,No,01/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005863342,Indiana Fertility Institute LLC / Dr John Jarrett,Indianapolis,Indiana,46280,United States,2020,1116721,No,01/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004513862,Central Georgia Fertility Institute Navicent Health,Macon,Georgia,31210,United States,2020,1119686,No,01/07/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2242450,"Katena Products, Inc.",Randolph,New Jersey,07869,United States,2020,1114594,No,01/06/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003667997,STAT Instruments LLC,Weymouth,Massachusetts,02188,United States,2020,1117210,No,01/06/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
