,State,County name,CountyFIPS,Arthritis-Crude Prevalence,color
1175,LA,WEST FELICIANA PARISH,22125,27.1,"[1, 0.4952, 1]"
1176,LA,WINN PARISH,22127,30.3,"[1, 0.39370000000000005, 1]"
1177,ME,ANDROSCOGGIN,23001,31.1,"[1, 0.36829999999999996, 1]"
1178,ME,AROOSTOOK,23003,35.0,"[1, 0.24439999999999995, 1]"
1179,ME,CUMBERLAND,23005,25.3,"[1, 0.5524, 1]"
1180,ME,FRANKLIN,23007,29.7,"[1, 0.41269999999999996, 1]"
1181,ME,HANCOCK,23009,31.3,"[1, 0.3619, 1]"
1182,ME,KENNEBEC,23011,30.1,"[1, 0.4, 1]"
1183,ME,KNOX,23013,30.9,"[1, 0.37460000000000004, 1]"
1184,ME,LINCOLN,23015,32.5,"[1, 0.3238, 1]"
1185,ME,OXFORD,23017,36.3,"[1, 0.20320000000000005, 1]"
1186,ME,PENOBSCOT,23019,26.3,"[1, 0.5206, 1]"
1187,ME,PISCATAQUIS,23021,34.2,"[1, 0.26980000000000004, 1]"
1188,ME,SAGADAHOC,23023,29.5,"[1, 0.41900000000000004, 1]"
1189,ME,SOMERSET,23025,31.6,"[1, 0.35240000000000005, 1]"
1190,ME,WALDO,23027,30.5,"[1, 0.3873, 1]"
1191,ME,WASHINGTON,23029,35.0,"[1, 0.24439999999999995, 1]"
1192,ME,YORK,23031,28.9,"[1, 0.43810000000000004, 1]"
1193,MD,ALLEGANY,24001,28.4,"[1, 0.45399999999999996, 1]"
1194,MD,ANNE ARUNDEL,24003,25.2,"[1, 0.5556, 1]"
1195,MD,BALTIMORE,24005,25.4,"[1, 0.5492, 1]"
1196,MD,CALVERT,24009,26.4,"[1, 0.5175000000000001, 1]"
1197,MD,CAROLINE,24011,26.0,"[1, 0.5302, 1]"
1198,MD,CARROLL,24013,27.1,"[1, 0.4952, 1]"
1199,MD,CECIL,24015,26.3,"[1, 0.5206, 1]"
1200,MD,CHARLES,24017,23.0,"[1, 0.6254, 1]"
1201,MD,DORCHESTER,24019,30.8,"[1, 0.3778, 1]"
1202,MD,FREDERICK,24021,22.7,"[1, 0.6349, 1]"
1203,MD,GARRETT,24023,33.8,"[1, 0.2825, 1]"
1204,MD,HARFORD,24025,25.8,"[1, 0.5365, 1]"
1205,MD,HOWARD,24027,21.8,"[1, 0.6635, 1]"
1206,MD,KENT,24029,32.0,"[1, 0.3397, 1]"
1207,MD,MONTGOMERY,24031,18.9,"[1, 0.7556, 1]"
1208,MD,PRINCE GEORGE'S,24033,22.0,"[1, 0.6571, 1]"
1209,MD,QUEEN ANNE'S,24035,29.0,"[1, 0.43489999999999995, 1]"
1210,MD,ST. MARY'S,24037,24.5,"[1, 0.5778, 1]"
1211,MD,SOMERSET,24039,27.8,"[1, 0.473, 1]"
1212,MD,TALBOT,24041,30.4,"[1, 0.39049999999999996, 1]"
1213,MD,WASHINGTON,24043,28.0,"[1, 0.4667, 1]"
1214,MD,WICOMICO,24045,25.8,"[1, 0.5365, 1]"
1215,MD,WORCESTER,24047,31.4,"[1, 0.3587, 1]"
1216,MD,BALTIMORE CITY,24510,25.4,"[1, 0.5492, 1]"
1217,MA,BARNSTABLE,25001,31.1,"[1, 0.36829999999999996, 1]"
1218,MA,BERKSHIRE,25003,27.4,"[1, 0.4857, 1]"
1219,MA,BRISTOL,25005,29.3,"[1, 0.4254, 1]"
1220,MA,DUKES,25007,29.2,"[1, 0.4286, 1]"
1221,MA,ESSEX,25009,25.7,"[1, 0.5397000000000001, 1]"
1222,MA,FRANKLIN,25011,29.9,"[1, 0.4063, 1]"
1223,MA,HAMPDEN,25013,30.2,"[1, 0.39680000000000004, 1]"
1224,MA,HAMPSHIRE,25015,23.4,"[1, 0.6127, 1]"
1225,MA,MIDDLESEX,25017,21.2,"[1, 0.6825, 1]"
1226,MA,NANTUCKET,25019,24.5,"[1, 0.5778, 1]"
1227,MA,NORFOLK,25021,23.0,"[1, 0.6254, 1]"
1228,MA,PLYMOUTH,25023,29.0,"[1, 0.43489999999999995, 1]"
1229,MA,SUFFOLK,25025,17.4,"[1, 0.8032, 1]"
1230,MA,WORCESTER,25027,25.6,"[1, 0.5428999999999999, 1]"
1231,MI,ALCONA,26001,38.7,"[1, 0.127, 1]"
1232,MI,ALGER,26003,32.4,"[1, 0.32699999999999996, 1]"
1233,MI,ALLEGAN,26005,27.8,"[1, 0.473, 1]"
1234,MI,ALPENA,26007,32.6,"[1, 0.3206, 1]"
1235,MI,ANTRIM,26009,34.6,"[1, 0.2571, 1]"
1236,MI,ARENAC,26011,33.9,"[1, 0.2794, 1]"
1237,MI,BARAGA,26013,31.4,"[1, 0.3587, 1]"
1238,MI,BARRY,26015,30.4,"[1, 0.39049999999999996, 1]"
1239,MI,BAY,26017,31.1,"[1, 0.36829999999999996, 1]"
1240,MI,BENZIE,26019,33.4,"[1, 0.2952, 1]"
1241,MI,BERRIEN,26021,31.5,"[1, 0.3556, 1]"
1242,MI,BRANCH,26023,30.4,"[1, 0.39049999999999996, 1]"
1243,MI,CALHOUN,26025,31.4,"[1, 0.3587, 1]"
1244,MI,CASS,26027,30.3,"[1, 0.39370000000000005, 1]"
1245,MI,CHARLEVOIX,26029,32.8,"[1, 0.3143, 1]"
1246,MI,CHEBOYGAN,26031,35.3,"[1, 0.2349, 1]"
1247,MI,CHIPPEWA,26033,29.2,"[1, 0.4286, 1]"
1248,MI,CLARE,26035,35.7,"[1, 0.22219999999999995, 1]"
1249,MI,CLINTON,26037,27.5,"[1, 0.48250000000000004, 1]"
1250,MI,CRAWFORD,26039,34.5,"[1, 0.2603, 1]"
1251,MI,DELTA,26041,33.7,"[1, 0.28569999999999995, 1]"
1252,MI,DICKINSON,26043,32.1,"[1, 0.3365, 1]"
1253,MI,EATON,26045,27.1,"[1, 0.4952, 1]"
1254,MI,EMMET,26047,31.0,"[1, 0.37139999999999995, 1]"
1255,MI,GENESEE,26049,34.0,"[1, 0.2762, 1]"
1256,MI,GLADWIN,26051,37.3,"[1, 0.1714, 1]"
1257,MI,GOGEBIC,26053,33.6,"[1, 0.28890000000000005, 1]"
1258,MI,GRAND TRAVERSE,26055,28.8,"[1, 0.4413, 1]"
1259,MI,GRATIOT,26057,29.9,"[1, 0.4063, 1]"
1260,MI,HILLSDALE,26059,32.9,"[1, 0.31110000000000004, 1]"
1261,MI,HOUGHTON,26061,26.2,"[1, 0.5238, 1]"
1262,MI,HURON,26063,32.4,"[1, 0.32699999999999996, 1]"
1263,MI,INGHAM,26065,23.7,"[1, 0.6032, 1]"
1264,MI,IONIA,26067,26.5,"[1, 0.5143, 1]"
1265,MI,IOSCO,26069,36.4,"[1, 0.19999999999999996, 1]"
1266,MI,IRON,26071,36.8,"[1, 0.18730000000000002, 1]"
1267,MI,ISABELLA,26073,20.7,"[1, 0.6984, 1]"
1268,MI,JACKSON,26075,29.3,"[1, 0.4254, 1]"
1269,MI,KALAMAZOO,26077,25.4,"[1, 0.5492, 1]"
1270,MI,KALKASKA,26079,32.3,"[1, 0.33020000000000005, 1]"
1271,MI,KENT,26081,26.3,"[1, 0.5206, 1]"
1272,MI,KEWEENAW,26083,38.1,"[1, 0.14600000000000002, 1]"
1273,MI,LAKE,26085,38.5,"[1, 0.13329999999999997, 1]"
1274,MI,LAPEER,26087,29.3,"[1, 0.4254, 1]"
1275,MI,LEELANAU,26089,34.8,"[1, 0.2508, 1]"
1276,MI,LENAWEE,26091,31.3,"[1, 0.3619, 1]"
1277,MI,LIVINGSTON,26093,28.2,"[1, 0.46030000000000004, 1]"
1278,MI,LUCE,26095,31.3,"[1, 0.3619, 1]"
1279,MI,MACKINAC,26097,35.7,"[1, 0.22219999999999995, 1]"
1280,MI,MACOMB,26099,31.2,"[1, 0.3651, 1]"
1281,MI,MANISTEE,26101,32.9,"[1, 0.31110000000000004, 1]"
1282,MI,MARQUETTE,26103,28.5,"[1, 0.4508, 1]"
1283,MI,MASON,26105,33.7,"[1, 0.28569999999999995, 1]"
1284,MI,MECOSTA,26107,28.6,"[1, 0.4476, 1]"
1285,MI,MENOMINEE,26109,34.1,"[1, 0.273, 1]"
1286,MI,MIDLAND,26111,29.1,"[1, 0.4317, 1]"
1287,MI,MISSAUKEE,26113,31.4,"[1, 0.3587, 1]"
1288,MI,MONROE,26115,29.9,"[1, 0.4063, 1]"
1289,MI,MONTCALM,26117,30.5,"[1, 0.3873, 1]"
1290,MI,MONTMORENCY,26119,38.9,"[1, 0.12060000000000004, 1]"
1291,MI,MUSKEGON,26121,31.1,"[1, 0.36829999999999996, 1]"
1292,MI,NEWAYGO,26123,30.7,"[1, 0.381, 1]"
1293,MI,OAKLAND,26125,26.6,"[1, 0.5111, 1]"
1294,MI,OCEANA,26127,33.1,"[1, 0.30479999999999996, 1]"
1295,MI,OGEMAW,26129,35.7,"[1, 0.22219999999999995, 1]"
1296,MI,ONTONAGON,26131,40.2,"[1, 0.07940000000000003, 1]"
1297,MI,OSCEOLA,26133,32.9,"[1, 0.31110000000000004, 1]"
1298,MI,OSCODA,26135,36.8,"[1, 0.18730000000000002, 1]"
1299,MI,OTSEGO,26137,30.6,"[1, 0.3841, 1]"
1300,MI,OTTAWA,26139,24.3,"[1, 0.5841000000000001, 1]"
1301,MI,PRESQUE ISLE,26141,36.5,"[1, 0.19679999999999997, 1]"
1302,MI,ROSCOMMON,26143,39.3,"[1, 0.1079, 1]"
1303,MI,SAGINAW,26145,32.2,"[1, 0.33330000000000004, 1]"
1304,MI,ST. CLAIR,26147,30.8,"[1, 0.3778, 1]"
1305,MI,ST. JOSEPH,26149,29.3,"[1, 0.4254, 1]"
1306,MI,SANILAC,26151,32.8,"[1, 0.3143, 1]"
1307,MI,SCHOOLCRAFT,26153,36.2,"[1, 0.20630000000000004, 1]"
1308,MI,SHIAWASSEE,26155,30.2,"[1, 0.39680000000000004, 1]"
1309,MI,TUSCOLA,26157,32.5,"[1, 0.3238, 1]"
1310,MI,VAN BUREN,26159,30.0,"[1, 0.4032, 1]"
1311,MI,WASHTENAW,26161,20.0,"[1, 0.7206, 1]"
1312,MI,WAYNE,26163,28.9,"[1, 0.43810000000000004, 1]"
1313,MI,WEXFORD,26165,31.9,"[1, 0.3429, 1]"
1314,MN,AITKIN,27001,32.7,"[1, 0.3175, 1]"
1315,MN,ANOKA,27003,21.5,"[1, 0.673, 1]"
1316,MN,BECKER,27005,27.6,"[1, 0.47940000000000005, 1]"
1317,MN,BELTRAMI,27007,23.9,"[1, 0.5968, 1]"
1318,MN,BENTON,27009,22.0,"[1, 0.6571, 1]"
1319,MN,BIG STONE,27011,29.7,"[1, 0.41269999999999996, 1]"
1320,MN,BLUE EARTH,27013,20.2,"[1, 0.7142999999999999, 1]"
1321,MN,BROWN,27015,24.4,"[1, 0.581, 1]"
1322,MN,CARLTON,27017,27.3,"[1, 0.4889, 1]"
1323,MN,CARVER,27019,17.4,"[1, 0.8032, 1]"
1324,MN,CASS,27021,31.1,"[1, 0.36829999999999996, 1]"
1325,MN,CHIPPEWA,27023,26.8,"[1, 0.5048, 1]"
1326,MN,CHISAGO,27025,21.9,"[1, 0.6603, 1]"
1327,MN,CLAY,27027,19.7,"[1, 0.7302, 1]"
1328,MN,CLEARWATER,27029,28.1,"[1, 0.4635, 1]"
1329,MN,COOK,27031,28.6,"[1, 0.4476, 1]"
1330,MN,COTTONWOOD,27033,27.1,"[1, 0.4952, 1]"
1331,MN,CROW WING,27035,29.5,"[1, 0.41900000000000004, 1]"
1332,MN,DAKOTA,27037,19.5,"[1, 0.7364999999999999, 1]"
1333,MN,DODGE,27039,22.2,"[1, 0.6508, 1]"
1334,MN,DOUGLAS,27041,24.5,"[1, 0.5778, 1]"
1335,MN,FARIBAULT,27043,29.0,"[1, 0.43489999999999995, 1]"
1336,MN,FILLMORE,27045,26.4,"[1, 0.5175000000000001, 1]"
1337,MN,FREEBORN,27047,27.7,"[1, 0.47619999999999996, 1]"
1338,MN,GOODHUE,27049,26.1,"[1, 0.527, 1]"
1339,MN,GRANT,27051,28.2,"[1, 0.46030000000000004, 1]"
1340,MN,HENNEPIN,27053,18.7,"[1, 0.7619, 1]"
1341,MN,HOUSTON,27055,26.7,"[1, 0.5079, 1]"
1342,MN,HUBBARD,27057,28.9,"[1, 0.43810000000000004, 1]"
1343,MN,ISANTI,27059,24.5,"[1, 0.5778, 1]"
1344,MN,ITASCA,27061,29.0,"[1, 0.43489999999999995, 1]"
1345,MN,JACKSON,27063,26.3,"[1, 0.5206, 1]"
1346,MN,KANABEC,27065,28.7,"[1, 0.4444, 1]"
1347,MN,KANDIYOHI,27067,23.4,"[1, 0.6127, 1]"
1348,MN,KITTSON,27069,29.0,"[1, 0.43489999999999995, 1]"
1349,MN,KOOCHICHING,27071,30.1,"[1, 0.4, 1]"
1350,MN,LAC QUI PARLE,27073,28.4,"[1, 0.45399999999999996, 1]"
1351,MN,LAKE,27075,28.7,"[1, 0.4444, 1]"
1352,MN,LAKE OF THE WOODS,27077,29.3,"[1, 0.4254, 1]"
1353,MN,LE SUEUR,27079,23.0,"[1, 0.6254, 1]"
1354,MN,LINCOLN,27081,27.9,"[1, 0.4698, 1]"
1355,MN,LYON,27083,23.6,"[1, 0.6063000000000001, 1]"
1356,MN,MCLEOD,27085,24.0,"[1, 0.5937, 1]"
1357,MN,MAHNOMEN,27087,31.0,"[1, 0.37139999999999995, 1]"
1358,MN,MARSHALL,27089,25.8,"[1, 0.5365, 1]"
1359,MN,MARTIN,27091,25.9,"[1, 0.5333, 1]"
1360,MN,MEEKER,27093,23.7,"[1, 0.6032, 1]"
1361,MN,MILLE LACS,27095,27.6,"[1, 0.47940000000000005, 1]"
1362,MN,MORRISON,27097,25.6,"[1, 0.5428999999999999, 1]"
1363,MN,MOWER,27099,25.0,"[1, 0.5619000000000001, 1]"
1364,MN,MURRAY,27101,28.5,"[1, 0.4508, 1]"
1365,MN,NICOLLET,27103,19.5,"[1, 0.7364999999999999, 1]"
1366,MN,NOBLES,27105,22.7,"[1, 0.6349, 1]"
1367,MN,NORMAN,27107,27.2,"[1, 0.4921, 1]"
1368,MN,OLMSTED,27109,21.2,"[1, 0.6825, 1]"
1369,MN,OTTER TAIL,27111,26.8,"[1, 0.5048, 1]"
1370,MN,PENNINGTON,27113,23.4,"[1, 0.6127, 1]"
1371,MN,PINE,27115,25.6,"[1, 0.5428999999999999, 1]"
1372,MN,PIPESTONE,27117,27.3,"[1, 0.4889, 1]"
1373,MN,POLK,27119,24.5,"[1, 0.5778, 1]"
1374,MN,POPE,27121,26.9,"[1, 0.5016, 1]"
1375,MN,RAMSEY,27123,20.0,"[1, 0.7206, 1]"
1376,MN,RED LAKE,27125,26.6,"[1, 0.5111, 1]"
1377,MN,REDWOOD,27127,27.1,"[1, 0.4952, 1]"
1378,MN,RENVILLE,27129,25.2,"[1, 0.5556, 1]"
1379,MN,RICE,27131,21.0,"[1, 0.6889000000000001, 1]"
1380,MN,ROCK,27133,26.9,"[1, 0.5016, 1]"
1381,MN,ROSEAU,27135,24.6,"[1, 0.5746, 1]"
1382,MN,ST. LOUIS,27137,25.8,"[1, 0.5365, 1]"
1383,MN,SCOTT,27139,18.0,"[1, 0.7841, 1]"
1384,MN,SHERBURNE,27141,20.0,"[1, 0.7206, 1]"
1385,MN,SIBLEY,27143,25.3,"[1, 0.5524, 1]"
1386,MN,STEARNS,27145,20.8,"[1, 0.6952, 1]"
1387,MN,STEELE,27147,22.8,"[1, 0.6316999999999999, 1]"
1388,MN,STEVENS,27149,21.1,"[1, 0.6857, 1]"
1389,MN,SWIFT,27151,26.4,"[1, 0.5175000000000001, 1]"
1390,MN,TODD,27153,27.6,"[1, 0.47940000000000005, 1]"
1391,MN,TRAVERSE,27155,29.3,"[1, 0.4254, 1]"
1392,MN,WABASHA,27157,25.5,"[1, 0.546, 1]"
1393,MN,WADENA,27159,28.4,"[1, 0.45399999999999996, 1]"
1394,MN,WASECA,27161,21.9,"[1, 0.6603, 1]"
1395,MN,WASHINGTON,27163,20.0,"[1, 0.7206, 1]"
1396,MN,WATONWAN,27165,25.5,"[1, 0.546, 1]"
1397,MN,WILKIN,27167,25.7,"[1, 0.5397000000000001, 1]"
1398,MN,WINONA,27169,22.3,"[1, 0.6476, 1]"
1399,MN,WRIGHT,27171,20.3,"[1, 0.7111000000000001, 1]"
1400,MN,YELLOW MEDICINE,27173,25.4,"[1, 0.5492, 1]"
1401,MS,ADAMS,28001,32.1,"[1, 0.3365, 1]"
1402,MS,ALCORN,28003,29.7,"[1, 0.41269999999999996, 1]"
1403,MS,AMITE,28005,32.3,"[1, 0.33020000000000005, 1]"
1404,MS,ATTALA,28007,31.7,"[1, 0.34919999999999995, 1]"
1405,MS,BENTON,28009,30.6,"[1, 0.3841, 1]"
1406,MS,BOLIVAR,28011,30.0,"[1, 0.4032, 1]"
1407,MS,CALHOUN,28013,31.1,"[1, 0.36829999999999996, 1]"
1408,MS,CARROLL,28015,32.0,"[1, 0.3397, 1]"
1409,MS,CHICKASAW,28017,29.6,"[1, 0.41590000000000005, 1]"
1410,MS,CHOCTAW,28019,32.6,"[1, 0.3206, 1]"
1411,MS,CLAIBORNE,28021,30.3,"[1, 0.39370000000000005, 1]"
1412,MS,CLARKE,28023,31.6,"[1, 0.35240000000000005, 1]"
1413,MS,CLAY,28025,31.3,"[1, 0.3619, 1]"
1414,MS,COAHOMA,28027,31.1,"[1, 0.36829999999999996, 1]"
1415,MS,COPIAH,28029,30.5,"[1, 0.3873, 1]"
1416,MS,COVINGTON,28031,31.2,"[1, 0.3651, 1]"
1417,MS,DESOTO,28033,23.3,"[1, 0.6159, 1]"
1418,MS,FORREST,28035,24.8,"[1, 0.5683, 1]"
1419,MS,FRANKLIN,28037,31.5,"[1, 0.3556, 1]"
1420,MS,GEORGE,28039,28.1,"[1, 0.4635, 1]"
1421,MS,GREENE,28041,24.6,"[1, 0.5746, 1]"
1422,MS,GRENADA,28043,30.2,"[1, 0.39680000000000004, 1]"
1423,MS,HANCOCK,28045,28.5,"[1, 0.4508, 1]"
1424,MS,HARRISON,28047,27.5,"[1, 0.48250000000000004, 1]"
1425,MS,HINDS,28049,25.8,"[1, 0.5365, 1]"
1426,MS,HOLMES,28051,30.2,"[1, 0.39680000000000004, 1]"
1427,MS,HUMPHREYS,28053,33.3,"[1, 0.2984, 1]"
1428,MS,ISSAQUENA,28055,30.6,"[1, 0.3841, 1]"
1429,MS,ITAWAMBA,28057,28.8,"[1, 0.4413, 1]"
1430,MS,JACKSON,28059,25.2,"[1, 0.5556, 1]"
1431,MS,JASPER,28061,32.9,"[1, 0.31110000000000004, 1]"
1432,MS,JEFFERSON,28063,33.5,"[1, 0.2921, 1]"
1433,MS,JEFFERSON DAVIS,28065,34.1,"[1, 0.273, 1]"
1434,MS,JONES,28067,30.7,"[1, 0.381, 1]"
1435,MS,KEMPER,28069,31.4,"[1, 0.3587, 1]"
1436,MS,LAFAYETTE,28071,21.6,"[1, 0.6698, 1]"
1437,MS,LAMAR,28073,23.3,"[1, 0.6159, 1]"
1438,MS,LAUDERDALE,28075,27.1,"[1, 0.4952, 1]"
1439,MS,LAWRENCE,28077,29.2,"[1, 0.4286, 1]"
1440,MS,LEAKE,28079,29.8,"[1, 0.4095, 1]"
1441,MS,LEE,28081,28.3,"[1, 0.45709999999999995, 1]"
1442,MS,LEFLORE,28083,29.7,"[1, 0.41269999999999996, 1]"
1443,MS,LINCOLN,28085,30.0,"[1, 0.4032, 1]"
1444,MS,LOWNDES,28087,27.3,"[1, 0.4889, 1]"
1445,MS,MADISON,28089,23.7,"[1, 0.6032, 1]"
1446,MS,MARION,28091,30.9,"[1, 0.37460000000000004, 1]"
1447,MS,MARSHALL,28093,29.2,"[1, 0.4286, 1]"
1448,MS,MONROE,28095,29.1,"[1, 0.4317, 1]"
1449,MS,MONTGOMERY,28097,32.1,"[1, 0.3365, 1]"
1450,MS,NESHOBA,28099,29.1,"[1, 0.4317, 1]"
1451,MS,NEWTON,28101,29.7,"[1, 0.41269999999999996, 1]"
1452,MS,NOXUBEE,28103,32.7,"[1, 0.3175, 1]"
1453,MS,OKTIBBEHA,28105,20.3,"[1, 0.7111000000000001, 1]"
1454,MS,PANOLA,28107,28.1,"[1, 0.4635, 1]"
1455,MS,PEARL RIVER,28109,30.4,"[1, 0.39049999999999996, 1]"
1456,MS,PERRY,28111,29.0,"[1, 0.43489999999999995, 1]"
1457,MS,PIKE,28113,30.6,"[1, 0.3841, 1]"
1458,MS,PONTOTOC,28115,27.8,"[1, 0.473, 1]"
1459,MS,PRENTISS,28117,29.4,"[1, 0.4222, 1]"
1460,MS,QUITMAN,28119,34.7,"[1, 0.254, 1]"
1461,MS,RANKIN,28121,22.4,"[1, 0.6444, 1]"
1462,MS,SCOTT,28123,29.5,"[1, 0.41900000000000004, 1]"
1463,MS,SHARKEY,28125,34.5,"[1, 0.2603, 1]"
1464,MS,SIMPSON,28127,30.7,"[1, 0.381, 1]"
1465,MS,SMITH,28129,30.2,"[1, 0.39680000000000004, 1]"
1466,MS,STONE,28131,26.6,"[1, 0.5111, 1]"
1467,MS,SUNFLOWER,28133,28.2,"[1, 0.46030000000000004, 1]"
1468,MS,TALLAHATCHIE,28135,26.1,"[1, 0.527, 1]"
1469,MS,TATE,28137,27.6,"[1, 0.47940000000000005, 1]"
1470,MS,TIPPAH,28139,29.0,"[1, 0.43489999999999995, 1]"
1471,MS,TISHOMINGO,28141,32.4,"[1, 0.32699999999999996, 1]"
1472,MS,TUNICA,28143,27.3,"[1, 0.4889, 1]"
1473,MS,UNION,28145,30.4,"[1, 0.39049999999999996, 1]"
1474,MS,WALTHALL,28147,31.3,"[1, 0.3619, 1]"
1475,MS,WARREN,28149,27.9,"[1, 0.4698, 1]"
1476,MS,WASHINGTON,28151,30.7,"[1, 0.381, 1]"
1477,MS,WAYNE,28153,31.5,"[1, 0.3556, 1]"
1478,MS,WEBSTER,28155,29.8,"[1, 0.4095, 1]"
1479,MS,WILKINSON,28157,29.6,"[1, 0.41590000000000005, 1]"
1480,MS,WINSTON,28159,31.5,"[1, 0.3556, 1]"
1481,MS,YALOBUSHA,28161,32.3,"[1, 0.33020000000000005, 1]"
1482,MS,YAZOO,28163,28.8,"[1, 0.4413, 1]"
1483,MO,ADAIR,29001,25.4,"[1, 0.5492, 1]"
1484,MO,ANDREW,29003,29.2,"[1, 0.4286, 1]"
1485,MO,ATCHISON,29005,32.6,"[1, 0.3206, 1]"
1486,MO,AUDRAIN,29007,29.7,"[1, 0.41269999999999996, 1]"
1487,MO,BARRY,29009,33.6,"[1, 0.28890000000000005, 1]"
1488,MO,BARTON,29011,33.1,"[1, 0.30479999999999996, 1]"
1489,MO,BATES,29013,34.6,"[1, 0.2571, 1]"
1490,MO,BENTON,29015,38.8,"[1, 0.12380000000000002, 1]"
1491,MO,BOLLINGER,29017,31.9,"[1, 0.3429, 1]"
1492,MO,BOONE,29019,22.3,"[1, 0.6476, 1]"
1493,MO,BUCHANAN,29021,28.8,"[1, 0.4413, 1]"
1494,MO,BUTLER,29023,32.9,"[1, 0.31110000000000004, 1]"
1495,MO,CALDWELL,29025,31.3,"[1, 0.3619, 1]"
1496,MO,CALLAWAY,29027,26.8,"[1, 0.5048, 1]"
1497,MO,CAMDEN,29029,34.6,"[1, 0.2571, 1]"
1498,MO,CAPE GIRARDEAU,29031,27.8,"[1, 0.473, 1]"
1499,MO,CARROLL,29033,31.1,"[1, 0.36829999999999996, 1]"
1500,MO,CARTER,29035,33.1,"[1, 0.30479999999999996, 1]"
1501,MO,CASS,29037,28.5,"[1, 0.4508, 1]"
1502,MO,CEDAR,29039,36.2,"[1, 0.20630000000000004, 1]"
1503,MO,CHARITON,29041,34.6,"[1, 0.2571, 1]"
1504,MO,CHRISTIAN,29043,27.6,"[1, 0.47940000000000005, 1]"
1505,MO,CLARK,29045,31.6,"[1, 0.35240000000000005, 1]"
1506,MO,CLAY,29047,24.6,"[1, 0.5746, 1]"
1507,MO,CLINTON,29049,30.4,"[1, 0.39049999999999996, 1]"
1508,MO,COLE,29051,28.3,"[1, 0.45709999999999995, 1]"
1509,MO,COOPER,29053,28.9,"[1, 0.43810000000000004, 1]"
1510,MO,CRAWFORD,29055,33.0,"[1, 0.30789999999999995, 1]"
1511,MO,DADE,29057,34.5,"[1, 0.2603, 1]"
1512,MO,DALLAS,29059,34.5,"[1, 0.2603, 1]"
1513,MO,DAVIESS,29061,33.4,"[1, 0.2952, 1]"
1514,MO,DEKALB,29063,27.6,"[1, 0.47940000000000005, 1]"
1515,MO,DENT,29065,33.9,"[1, 0.2794, 1]"
1516,MO,DOUGLAS,29067,35.6,"[1, 0.22540000000000004, 1]"
1517,MO,DUNKLIN,29069,34.4,"[1, 0.26349999999999996, 1]"
1518,MO,FRANKLIN,29071,27.8,"[1, 0.473, 1]"
1519,MO,GASCONADE,29073,32.7,"[1, 0.3175, 1]"
1520,MO,GENTRY,29075,33.2,"[1, 0.3016, 1]"
1521,MO,GREENE,29077,27.8,"[1, 0.473, 1]"
1522,MO,GRUNDY,29079,33.6,"[1, 0.28890000000000005, 1]"
1523,MO,HARRISON,29081,32.8,"[1, 0.3143, 1]"
1524,MO,HENRY,29083,34.3,"[1, 0.26670000000000005, 1]"
1525,MO,HICKORY,29085,40.3,"[1, 0.07620000000000005, 1]"
1526,MO,HOLT,29087,33.0,"[1, 0.30789999999999995, 1]"
1527,MO,HOWARD,29089,29.9,"[1, 0.4063, 1]"
1528,MO,HOWELL,29091,33.6,"[1, 0.28890000000000005, 1]"
1529,MO,IRON,29093,34.7,"[1, 0.254, 1]"
1530,MO,JACKSON,29095,26.9,"[1, 0.5016, 1]"
1531,MO,JASPER,29097,28.1,"[1, 0.4635, 1]"
1532,MO,JEFFERSON,29099,26.8,"[1, 0.5048, 1]"
1533,MO,JOHNSON,29101,22.4,"[1, 0.6444, 1]"
1534,MO,KNOX,29103,33.4,"[1, 0.2952, 1]"
1535,MO,LACLEDE,29105,31.3,"[1, 0.3619, 1]"
1536,MO,LAFAYETTE,29107,29.4,"[1, 0.4222, 1]"
1537,MO,LAWRENCE,29109,31.8,"[1, 0.346, 1]"
1538,MO,LEWIS,29111,29.4,"[1, 0.4222, 1]"
1539,MO,LINCOLN,29113,27.4,"[1, 0.4857, 1]"
1540,MO,LINN,29115,33.1,"[1, 0.30479999999999996, 1]"
1541,MO,LIVINGSTON,29117,30.3,"[1, 0.39370000000000005, 1]"
1542,MO,MCDONALD,29119,31.2,"[1, 0.3651, 1]"
1543,MO,MACON,29121,33.7,"[1, 0.28569999999999995, 1]"
1544,MO,MADISON,29123,32.1,"[1, 0.3365, 1]"
1545,MO,MARIES,29125,32.6,"[1, 0.3206, 1]"
1546,MO,MARION,29127,31.6,"[1, 0.35240000000000005, 1]"
1547,MO,MERCER,29129,34.4,"[1, 0.26349999999999996, 1]"
1548,MO,MILLER,29131,31.3,"[1, 0.3619, 1]"
1549,MO,MISSISSIPPI,29133,33.6,"[1, 0.28890000000000005, 1]"
1550,MO,MONITEAU,29135,27.6,"[1, 0.47940000000000005, 1]"
1551,MO,MONROE,29137,32.3,"[1, 0.33020000000000005, 1]"
1552,MO,MONTGOMERY,29139,33.4,"[1, 0.2952, 1]"
1553,MO,MORGAN,29141,36.1,"[1, 0.20950000000000002, 1]"
1554,MO,NEW MADRID,29143,33.7,"[1, 0.28569999999999995, 1]"
1555,MO,NEWTON,29145,30.1,"[1, 0.4, 1]"
1556,MO,NODAWAY,29147,24.3,"[1, 0.5841000000000001, 1]"
1557,MO,OREGON,29149,35.0,"[1, 0.24439999999999995, 1]"
1558,MO,OSAGE,29151,28.1,"[1, 0.4635, 1]"
1559,MO,OZARK,29153,37.1,"[1, 0.17779999999999996, 1]"
