,FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
1977,3001236469.0,"Old Dominion Eye Foundation, Inc.",yes,-,-,North Chesterfield,Virginia,23236,United States,2019.0,1085992.0,No,3/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2095,3014109591.0,"Positive Steps Fertility, PLLC",yes,-,-,Madison,Mississippi,39110,United States,2019.0,1072990.0,No,11/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1160,3014281596.0,Fertility Institute of New Orleans APC,yes,-,-,Baton Rouge,Louisiana,70809,United States,2019.0,1086006.0,No,3/4/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1273,3009044988.0,GoldenDent,yes,-,-,Roseville,Michigan,48066,United States,2019.0,1101345.0,No,7/9/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
820,3000718791.0,Central Ohio Lions Eye Bank Inc,yes,-,-,Columbus,Ohio,43215,United States,2019.0,1091975.0,No,5/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1976,3001236470.0,Old Dominion Eye Foundation Northern Virginia Branch,yes,-,-,Manassas,Virginia,20110,United States,2019.0,1082320.0,No,2/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1970,3004563989.0,Ohio Reproductive Medicine Inc,yes,-,-,Columbus,Ohio,43215,United States,2019.0,1089668.0,No,5/1/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1164,3010944261.0,Fertility Lab Sciences of Orange County,yes,-,-,Newport Beach,California,92660,United States,2019.0,1102411.0,No,7/31/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
808,3003926897.0,Center Of Reproductive Medicine,yes,-,-,Webster,Texas,77598,United States,2019.0,1079822.0,No,2/1/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
824,3011800115.0,Chelsea Fertility NYC,yes,-,-,New York,New York,10016,United States,2019.0,1094868.0,No,5/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1451,3011816272.0,IVF Michigan,yes,-,-,Sylvania,Ohio,43560,United States,2019.0,1085566.0,No,3/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1350,3005129035.0,Houston Fertility Laboratory,yes,-,-,Houston,Texas,77063,United States,2019.0,1084995.0,No,3/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1422,3003927090.0,"IntegraMed Medical Texas, PLLC",yes,-,-,Dallas,Texas,75230,United States,2019.0,1085599.0,No,4/2/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1395,3003972332.0,Infertility & IVF Medical Associates of WNY,yes,-,-,Snyder,New York,14226,United States,2019.0,1099765.0,No,7/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2024,3003312654.0,Osteo Solutions LLC,yes,-,-,Westerville,Ohio,43082,United States,2019.0,1099434.0,No,7/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1334,3004124669.0,Hinsdale Center for Reproduction,yes,-,-,Hinsdale,Illinois,60521,United States,2019.0,1081739.0,No,12/20/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1342,3003491804.0,Hospital Auxilio Mutuo,yes,-,-,San Juan,Puerto Rico,917,United States,2019.0,1081942.0,No,2/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1213,3013912820.0,"Foundation Fusion Solutions, LLC",yes,-,-,Tulsa,Oklahoma,74137,United States,2019.0,1090390.0,No,5/6/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
777,3012355553.0,CCRM New York,yes,-,-,New York,New York,10019,United States,2019.0,1100091.0,No,8/21/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2065,2080273.0,Pearson Dental Supplies Inc,yes,-,-,Sylmar,California,91342,United States,2019.0,1093358.0,No,4/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1959,3003115192.0,NW Cryobank,yes,-,-,Spokane,Washington,99201,United States,2019.0,1098187.0,No,6/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2037,3006397643.0,Pacific Coast Reproductive Center Inc,yes,-,-,Corona,California,92879,United States,2019.0,1087901.0,No,4/3/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2062,3009829028.0,"Patterson Logistics Services, Inc",yes,-,-,South Bend,Indiana,46628,United States,2019.0,1070509.0,No,10/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
770,3013534640.0,"CCRM Boston, PLLC",yes,-,-,Newton,Massachusetts,2459,United States,2019.0,1086869.0,No,4/9/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1355,3006501093.0,Huntington Reproductive Center,yes,-,-,Encino,California,91436,United States,2019.0,1086929.0,No,3/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2045,3005488001.0,Pacific Reproductive Center,yes,-,-,Torrance,California,90505,United States,2019.0,1088043.0,No,4/2/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2060,1000307059.0,Patterson Logistics Services Inc.,yes,-,-,Mount Joy,Pennsylvania,17552,United States,2019.0,1083595.0,No,2/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2057,3003079525.0,Patterson Logistics Services Inc,yes,-,-,Dinuba,California,93618,United States,2019.0,1078967.0,No,12/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1352,3011742642.0,HRC Fertility,yes,-,-,Rancho Cucamonga,California,91730,United States,2019.0,1097759.0,No,6/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1243,3003140045.0,"Genetics & IVF Institute, Inc.",yes,-,-,Fairfax,Virginia,22031,United States,2019.0,1101125.0,No,8/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1331,3003966285.0,Highland Park IVF Laboratory - Aparent,yes,-,-,Highland Park,Illinois,60035,United States,2019.0,1095975.0,No,5/31/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2089,3008808079.0,Plano IVF LLC,yes,-,-,Plano,Texas,75093,United States,2019.0,1103040.0,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1200,3006399947.0,Focus Surgical Inc,yes,-,-,Brisbane,California,94005,United States,2019.0,1102686.0,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2087,3003432844.0,Pittsburgh Cryobank Inc.,yes,-,-,Pittsburgh,Pennsylvania,15213,United States,2019.0,1108201.0,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1185,3010930269.0,Fertility Wellness Institute of Ohio,yes,-,-,West Chester,Ohio,45069,United States,2019.0,1102208.0,No,9/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
745,3003942615.0,California Fertility Partners,yes,-,-,Los Angeles,California,90025,United States,2019.0,1086858.0,No,4/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1416,3014118249.0,Integra LifeSciences Sales LLC,yes,-,-,Cordova,Tennessee,38018,United States,2019.0,1101230.0,No,8/8/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2080,3013611101.0,"Piedmont Reproductive Endocrinology Group, PA",yes,-,-,West Columbia,South Carolina,29169,United States,2019.0,1091218.0,No,5/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1297,3007656673.0,"Greenwich Fertility & Ivf Center, P.c.",yes,-,-,Greenwich,Connecticut,6830,United States,2019.0,1071325.0,No,10/30/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1262,3013389992.0,GLOBAL FERTILITY & GENETICS,yes,-,-,New York,New York,10022,United States,2019.0,1094434.0,No,5/6/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1258,3010979511.0,Gift of Hope Organ & Tissue Donor Network,yes,-,-,Springfield,Illinois,62702,United States,2019.0,1106592.0,No,7/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1406,3014624055.0,Inserio Solutions,yes,-,-,Houston,Texas,77056,United States,2019.0,1081954.0,No,2/7/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1248,3010385865.0,Gentleman Orthopedic Solutions LLC,yes,-,-,Memphis,Tennessee,38125,United States,2019.0,1102014.0,No,8/8/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2075,3009838429.0,PHRK Intervention Inc,yes,-,-,Southlake,Texas,76092,United States,2019.0,1072665.0,No,10/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1403,3009258903.0,Innovative Fertility Center,yes,-,-,Manhattan Beach,California,90266,United States,2019.0,1088727.0,No,3/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2011,3006480449.0,"Ortho Pros, Inc.",yes,-,-,Littleton,Colorado,80123,United States,2019.0,1083581.0,No,2/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
795,3004627513.0,Center for Reproductive Health and Gynecology,yes,-,-,Beverly Hills,California,90211,United States,2019.0,1086927.0,No,4/4/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1326,3004532862.0,Henry Ford Reproductive Medicine,yes,-,-,Troy,Michigan,48084,United States,2019.0,1078706.0,No,12/21/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1398,3014453298.0,Infertility Laboratories of Las Vegas LLC,yes,-,-,Las Vegas,Nevada,89117,United States,2019.0,1082357.0,No,2/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1363,3007327551.0,Idaho Center for Reproductive Medicine,yes,-,-,Boise,Idaho,83702,United States,2019.0,1099755.0,No,7/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1514,3011936113.0,Keystone Dental Inc.,yes,-,-,Irvine,California,92618,United States,2019.0,1086710.0,No,3/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1958,3003973142.0,NW Cryobank,yes,-,-,Missoula,Montana,59804,United States,2019.0,1098180.0,No,6/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1641,3000206983.0,"Lions Eye Institute for Transplant and Research, Inc.",yes,-,-,Tampa,Florida,33605,United States,2019.0,1106301.0,No,9/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1659,2017366.0,Loma Linda University Medical Center,yes,-,-,Loma Linda,California,92354,United States,2019.0,1101385.0,No,8/14/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1029,3012139700.0,Donor Network West,yes,-,-,San Ramon,California,94583,United States,2019.0,1084693.0,No,3/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1030,3008410891.0,Donor Network West,yes,-,-,San Ramon,California,94583,United States,2019.0,1085173.0,No,3/6/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1816,3012347815.0,"Milford Medical Supplies, Inc.",yes,-,-,Milford,Michigan,48381,United States,2019.0,1103020.0,No,9/10/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1657,3001239138.0,Lions VisionGift,yes,-,-,Portland,Oregon,97214,United States,2019.0,1102889.0,No,9/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1826,3008091784.0,Miomed Orthopedics Dba Obility,yes,-,-,Chicago,Illinois,60614,United States,2019.0,1072423.0,No,11/1/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
926,3000204058.0,Creative Testing Solutions,yes,-,-,Tempe,Arizona,85282,United States,2019.0,1086932.0,No,3/21/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1829,3000215041.0,"Mississippi Lions Eye Bank, Inc.",yes,-,-,Flowood,Mississippi,39232,United States,2019.0,1091043.0,No,5/9/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1037,3006769505.0,Dowell Dental Products Inc,yes,-,-,Rancho Cucamonga,California,91730,United States,2019.0,1072902.0,No,11/16/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1644,3002708768.0,"Lions Eye Institute for Transplant and Research, Inc.",yes,-,-,Jacksonville,Florida,32256,United States,2019.0,1078108.0,No,12/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1643,3012046568.0,"Lions Eye Institute for Transplant and Research, Inc.",yes,-,-,Fort Myers,Florida,33901,United States,2019.0,1086007.0,No,3/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1642,3006627071.0,"Lions Eye Institute for Transplant and Research, Inc.",yes,-,-,Pensacola,Florida,32504,United States,2019.0,1085737.0,No,3/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1848,3006813973.0,MTF Jessup Distribution Center,yes,-,-,Olyphant,Pennsylvania,18447,United States,2019.0,1093599.0,No,5/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1876,3014300857.0,"Nevada Fertility Institute, LLC",yes,-,-,Las Vegas,Nevada,89113,United States,2019.0,1081584.0,No,2/11/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1636,3011402906.0,"Lions Eye Institute for Transplant & Research, Inc.",yes,-,-,Gainesville,Florida,32609,United States,2019.0,1106852.0,No,9/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1851,3002826851.0,Musculoskeletal Transplant Foundation,yes,-,-,Redlands,California,92374,United States,2019.0,1097105.0,No,5/23/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1852,3011400049.0,Musculoskeletal Transplant Foundation,yes,-,-,Rochester,New York,14623,United States,2019.0,1092122.0,No,5/7/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1047,3003945108.0,East Coast Infertility and IVF PC dba Damien Fertility Partners,yes,-,-,Shrewsbury,New Jersey,7702,United States,2019.0,1099924.0,No,8/8/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1853,3000718045.0,Musculoskeletal Transplant Foundation,yes,-,-,Syracuse,New York,13206,United States,2019.0,1089197.0,No,4/16/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1628,3000718077.0,Lions Eye Bank of NW PA Inc,yes,-,-,Erie,Pennsylvania,16509,United States,2019.0,1096124.0,No,6/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1862,1000307092.0,"Musculoskeletal Transplant Foundation, Inc., dba MTF Biologics",yes,-,-,Jessup,Pennsylvania,18434,United States,2019.0,1101241.0,No,7/19/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1865,3014435281.0,"MVP Orthopedics, Inc.",yes,-,-,Tampa,Florida,33619,United States,2019.0,1077166.0,No,11/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1052,3002689373.0,East Tennessee Lions Eye Bank,yes,-,-,Knoxville,Tennessee,37920,United States,2019.0,1107123.0,No,8/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1868,3014268958.0,NAO Enterprises Corp.,yes,-,-,Pembroke Pines,Florida,33024,United States,2019.0,1097901.0,No,7/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1869,3010889807.0,Natera Inc,yes,-,-,San Carlos,California,94070,United States,2019.0,1077867.0,No,11/8/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1614,3000718539.0,LifeSource-Upper Midwest OPO,yes,-,-,Minneapolis,Minnesota,55411,United States,2019.0,1084827.0,No,3/22/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1664,3014573135.0,Los Angeles Reproductive Center,yes,-,-,Encino,California,91436,United States,2019.0,1072891.0,No,10/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1667,3003947328.0,Louisiana IVF Laboratries LLC. dba...Fertility Answers,yes,-,-,Baton Rouge,Louisiana,70817,United States,2019.0,1089674.0,No,3/7/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1670,3000215033.0,Louisiana Organ Procurement Agency,yes,-,-,Covington,Louisiana,70433,United States,2019.0,1092297.0,No,5/20/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1806,3004743932.0,"Midwest Sperm Bank, LLC",yes,-,-,Downers Grove,Illinois,60515,United States,2019.0,1083298.0,No,2/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1735,3007089856.0,"MedX Surgical Partners, Inc.",yes,-,-,Houston,Texas,77054,United States,2019.0,1074160.0,No,12/6/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1733,3007048062.0,Medwest Associates,yes,-,-,Burr Ridge,Illinois,60527,United States,2019.0,1093586.0,No,6/4/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1729,3006662398.0,Medline Industries Inc,yes,-,-,Libertyville,Illinois,60048,United States,2019.0,1084104.0,No,3/6/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1744,3006721953.0,"Metropolitan Reproductive Medicine, P.C.",yes,-,-,New York,New York,10024,United States,2019.0,1094874.0,No,6/25/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1725,3009084660.0,"MedInc of Texas, LP",yes,-,-,San Antonio,Texas,78216,United States,2019.0,1078126.0,No,1/30/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
