FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
3018120243,LifeNet Health (Sabre Street),-,https://www.lifenethealth.org,-,Virginia Beach,Virginia,23452,United States,2022,1173687,No,5/31/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014442322,LifeNet Health,-,https://www.lifenethealth.org/,-,Virginia Beach,Virginia,23453,United States,2022,1170107,No,5/13/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005381997,LifeNet Health,-,https://www.lifenethealth.org/,-,Virginia Beach,Virginia,23455,United States,2022,1164026,No,2/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011553813,"Crown Peak Industries, LLC",-,https://www.linkedin.com/company/crownpeakindustries,-,Scottsdale,Arizona,85258,United States,2019,1096485,No,6/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012222381,Garcia Laboratories LLC,-,https://www.linkedin.com/company/garcia-laboratories-llc,-,Albuquerque,New Mexico,87110,United States,2017,998271,No,10/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008778066,Hans Biomed USA Inc.,-,https://www.linkedin.com/company/hansbiomedusa,-,Englewood Cliffs,New Jersey,7632,United States,2019,1107099,No,9/3/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008778066,Hans Biomed USA Inc.,-,https://www.linkedin.com/company/hansbiomedusa,-,Englewood Cliffs,New Jersey,7632,United States,2015,941986,No,9/14/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694377,High Desert Medical Solutions,-,https://www.linkedin.com/company/high-desert-medical-solutions,-,Albuquerque,New Mexico,87102,United States,2017,997962,No,10/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694377,High Desert Medical Solutions,-,https://www.linkedin.com/company/high-desert-medical-solutions,-,Albuquerque,New Mexico,87102,United States,2016,975803,No,10/13/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2027754,"Osteomed, LLC",-,https://www.linkedin.com/company/osteomed/,-,Addison,Texas,75001,United States,2016,955878,No,1/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003407523,"Hitachi Chemical Advanced Therapeutics Solutions, LLC",-,https://www.linkedin.com/company/pct-cell-therapy-services,-,Allendale,New Jersey,7401,United States,2019,1101234,No,8/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003407523,"Hitachi Chemical Advanced Therapeutics Solutions, LLC",-,https://www.linkedin.com/company/pct-cell-therapy-services,-,Allendale,New Jersey,7401,United States,2017,1020396,No,4/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004213881,"Rapp Medical Systems, Inc.",-,https://www.linkedin.com/company/rapp-medical-systems-inc./,-,Indianapolis,Indiana,46260,United States,2018,1057817,No,6/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004213881,"Rapp Medical Systems, Inc.",-,https://www.linkedin.com/company/rapp-medical-systems-inc./,-,Indianapolis,Indiana,46260,United States,2016,983378,No,9/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014721377,RegenTX Partners LLC,-,https://www.linkedin.com/company/rtxpartnersllc,-,San Antonio,Texas,78249,United States,2020,1113167,No,11/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012807083,"Scendia Biologics, LLC",-,https://www.linkedin.com/company/scendiabio,-,Orlando,Florida,32806,United States,2020,1112312,No,11/13/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012807083,"Scendia Biologics, LLC",-,https://www.linkedin.com/company/scendiabio,-,Orlando,Florida,32806,United States,2017,1028500,No,7/31/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011045366,"Six Medical Solutions, LLC",-,https://www.linkedin.com/company/six-medical-solutions,-,Scottsdale,Arizona,85260,United States,2018,1034950,No,12/12/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011045366,"Six Medical Solutions, LLC",-,https://www.linkedin.com/company/six-medical-solutions,-,Scottsdale,Arizona,85260,United States,2016,989547,No,1/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011724981,"Sports Tek Medical, Inc.",-,https://www.linkedin.com/company/sportstek-medical,-,Anaheim,California,92807,United States,2017,1015594,No,5/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000406283,Vista Biologicals Corporation,-,https://www.linkedin.com/company/vista-biologicals-corporation,-,Carlsbad,California,92011,United States,2019,1077036,No,12/12/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002571226,LiveOnNY,-,https://www.liveonny.org/,-,Long Island City,New York,11103,United States,2019,1108229,No,8/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002571226,LiveOnNY,-,https://www.liveonny.org/,-,Long Island City,New York,11103,United States,2017,1007617,No,3/30/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001237814,Mayo Clinic Florida,-,https://www.mayoclinic.org/patient-visitor-guide/florida,-,Jacksonville,Florida,32224,United States,2016,952420,No,12/17/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005066792,MayoClinic,-,https://www.mayoclinic.org/patient-visitor-guide/florida,-,Maple Grove,Minnesota,55369,United States,2015,936823,No,7/30/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003406951,Mayo Clinic Rochester - Human Tissue,-,https://www.mayoclinic.org/patient-visitor-guide/minnesota,-,Rochester,Minnesota,55905,United States,2019,1072983,No,10/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003406951,Mayo Clinic Rochester - Human Tissue,-,https://www.mayoclinic.org/patient-visitor-guide/minnesota,-,Rochester,Minnesota,55905,United States,2017,994645,No,11/4/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003406951,Mayo Clinic Rochester - Human Tissue,-,https://www.mayoclinic.org/patient-visitor-guide/minnesota,-,Rochester,Minnesota,55905,United States,2015,924435,No,4/30/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010547404,University of Texas MD Anderson Cancer Center,-,https://www.mdanderson.org/,-,Houston,Texas,77054,United States,2020,1115530,No,12/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1670014,University Of Texas MD Anderson Cancer Center,-,https://www.mdanderson.org/,-,Houston,Texas,77030,United States,2018,1064728,No,8/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004097636,Medtronic,-,https://www.medtronic.com/us-en/index.html,-,Minneapolis,Minnesota,55416,United States,2016,961416,No,2/1/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004185781,Medtronic Inc,-,https://www.medtronic.com/us-en/index.html,-,Tempe,Arizona,85281,United States,2016,982761,No,7/14/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009389821,Medtronic Inc,-,https://www.medtronic.com/us-en/index.html,-,West Des Moines,Iowa,50266,United States,2015,905394,No,12/2/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1870564,Mercy Health St. Mary's,-,https://www.mercyhealth.com/location/trinity-health-saint-marys-grand-rapids,-,Grand Rapids,Michigan,49503,United States,2018,1045294,No,2/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1870564,Mercy Health St. Mary's,-,https://www.mercyhealth.com/location/trinity-health-saint-marys-grand-rapids,-,Grand Rapids,Michigan,49503,United States,2016,958960,No,2/11/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008874796,Meridian LifeSciences LLC,-,https://www.meridianbioscience.com/lifescience/about-life-science/,-,San Antonio,Texas,78232,United States,2015,921409,No,4/2/2015,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008204021,McCall International Medical Tissue Bank (MIMTB),-,https://www.mimtb.com/,-,San Antonio,Texas,78209,United States,2019,1087077,No,3/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011742679,"Microvascular Tissue, Inc",-,https://www.mvtissues.com/,-,San Diego,California,92121,United States,2017,1015454,No,6/9/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694452,National Jewish Health,-,https://www.nationaljewish.org/home,-,Denver,Colorado,80206,United States,2018,1067819,No,9/7/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694452,National Jewish Health,-,https://www.nationaljewish.org/home,-,Denver,Colorado,80206,United States,2016,955665,No,10/29/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2219947,"Nelson Labs Fairfield, Inc.",-,https://www.nelsonlabs.com/locations/fairfield-new-jersey-usa/,-,Fairfield,New Jersey,7004,United States,2015,911694,No,2/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004743924,Northwestern Medicine,-,https://www.nm.org/locations/northwestern-memorial-hospital,-,Chicago,Illinois,60611,United States,2020,1121895,No,2/26/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004743924,Northwestern Medicine,-,https://www.nm.org/locations/northwestern-memorial-hospital,-,Chicago,Illinois,60611,United States,2017,1014180,No,5/31/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004743924,Northwestern Medicine,-,https://www.nm.org/locations/northwestern-memorial-hospital,-,Chicago,Illinois,60611,United States,2015,918294,No,3/7/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005587376,Northwell Health Laboratories,-,https://www.northwell.edu/northwell-health-labs,-,Little Neck,New York,11362,United States,2019,1075287,No,11/9/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005587376,Northwell Health Laboratories,-,https://www.northwell.edu/northwell-health-labs,-,Little Neck,New York,11362,United States,2022,1166884,No,4/6/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014617030,"Novartis Gene Therapies, Inc.",-,https://www.novartis.com/about/innovative-medicines/novartis-pharmaceuticals/novartis-gene-therapies,-,San Diego,California,92121,United States,2021,1155029,No,8/27/2021,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3015542130,Nutek Bravo LLC,-,https://www.nutekbravo.com/,-,Hayward,California,94545,United States,2021,1147798,No,7/22/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009144915,"Nuvasive PR, Inc.",-,https://www.nuvasive.com/,-,Guaynabo,Puerto Rico,968,United States,2016,969787,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005949151,"NuVasive, Inc",-,https://www.nuvasive.com/,-,Memphis,Tennessee,38118,United States,2020,1120583,No,2/7/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005949151,"NuVasive, Inc",-,https://www.nuvasive.com/,-,Memphis,Tennessee,38118,United States,2017,1002060,No,1/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238776,New York Firefighters Skin Bank New York Presbyterian Hosp,-,https://www.nyp.org/burn-center/burn-center-specialized-programs,-,New York,New York,10065,United States,2016,952441,No,12/15/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1627417,"OCO Biomedical, Inc.",-,https://www.ocobiomedical.com/,-,Albuquerque,New Mexico,87113,United States,2018,1049006,No,2/14/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1627417,"OCO Biomedical, Inc.",-,https://www.ocobiomedical.com/,-,Albuquerque,New Mexico,87113,United States,2015,912013,No,1/30/2015,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004147742,Oregon Health & Science University,-,https://www.ohsu.edu/,-,Portland,Oregon,97239,United States,2022,1164356,No,3/8/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004147742,Oregon Health & Science University,-,https://www.ohsu.edu/school-of-medicine,-,Portland,Oregon,97239,United States,2019,1102438,No,9/17/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3072905,Oregon Health & Science University,-,https://www.ohsu.edu/school-of-medicine,-,Portland,Oregon,97239,United States,2018,1063800,No,7/17/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004147742,Oregon Health & Science University,-,https://www.ohsu.edu/school-of-medicine,-,Portland,Oregon,97239,United States,2016,983623,No,9/14/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014298539,"Berkeley Advanced Biomaterials, LLC",-,https://www.ostetic.com/,-,Berkeley,California,94710,United States,2019,1105222,No,8/2/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3014298539,"Berkeley Advanced Biomaterials, LLC",-,https://www.ostetic.com/,-,Berkeley,California,94710,United States,2016,978232,No,6/28/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3002800999,Oxford Biomedica (UK) Limited,-,https://www.oxb.com/,-,Oxford,-,-,United Kingdom,2019,1088830,No,2/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3013199602,Oxford Biomedica (UK) Limited,-,https://www.oxb.com/,-,Oxford,-,-,United Kingdom,2019,1082991,No,2/20/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010303196,"PhysioRX, LLC",-,https://www.physiorx.com/,-,Ocoee,Florida,34761,United States,2019,1105835,No,8/27/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010303196,"PhysioRX, LLC",-,https://www.physiorx.com/,-,Ocoee,Florida,34761,United States,2017,1016495,No,6/2/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010303196,"PhysioRX, LLC",-,https://www.physiorx.com/,-,Ocoee,Florida,34761,United States,2015,921538,No,4/9/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012822360,"Plakous Therapeutics, Inc",-,https://www.plakoustherapeutics.com/,-,Winston Salem,North Carolina,27103,United States,2018,1031994,No,11/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012080389,Precise Bioscience LLC,-,https://www.precisebioscience.com/,-,Willowbrook,Illinois,60527,United States,2019,1089797,No,5/1/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012823382,Randolph Health,-,https://www.randolphhealth.org/,-,Asheboro,North Carolina,27203,United States,2019,1084703,No,3/26/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012823382,Randolph Health,-,https://www.randolphhealth.org/,-,Asheboro,North Carolina,27203,United States,2017,997990,No,1/19/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011320041,"Regenerative Processing Plant, LLC",-,https://www.regenerativeplant.org/,-,Palm Harbor,Florida,34684,United States,2020,1115241,No,12/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011320041,"Regenerative Processing Plant, LLC",-,https://www.regenerativeplant.org/,-,Palm Harbor,Florida,34684,United States,2017,1026965,No,8/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011320041,"Regenerative Processing Plant, LLC",-,https://www.regenerativeplant.org/,-,Palm Harbor,Florida,34684,United States,2015,940246,No,8/31/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010165457,Sartorius Stedim Biooutsource Limited,-,https://www.sartorius.com/en,-,Glasgow,-,-,United Kingdom,2017,1029992,No,9/13/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
