,Legal Name,City,State,Zip,Country/Area,lat,lon,display,address
758,"Synergy Health AST, LLC",Denver,Colorado,80216,United States,39.77979670464363,-104.98197465453563,"Denver, Colorado, 80216, United States","80216 , Denver , Colorado"
759,CoreLink LLC,Fenton,Missouri,63026,United States,38.53184735,-90.49810012926213,"Missouri House Rabbit Society - St. Louis Chapter, 75, Elizabeth Drive, Fenton, Saint Louis County, Missouri, 63026, United States","63026 , Fenton , Missouri"
760,"TissueTech, Inc.",Doral,Florida,33122,United States,33.01405036748006,-117.11220773862036,"San Diego County, California, 92127, United States","33122 , Doral , Florida"
761,Synergy Health AST LLC,Lima,Ohio,45804,United States,40.727248309392266,-84.08185300552486,"Lima, Allen County, Ohio, 45804, United States","45804 , Lima , Ohio"
762,"Isomedix Operations, Inc",Chester,New York,10918,United States,41.35193337227984,-74.26892233100132,"Village of Chester, Town of Chester, Orange County, New York, 10918, United States","10918 , Chester , New York"
763,Stanford Healthcare ValleyCare,Pleasanton,California,94588,United States,37.69245916965699,-121.88303595699207,"Pleasanton, Alameda County, California, 94588, United States","94588 , Pleasanton , California"
764,Medical Solutions of Texas,San Antonio,Texas,78230,United States,29.54927052130326,-98.56860098362573,"San Antonio, Bexar County, Texas, 78230, United States","78230 , San Antonio , Texas"
765,Allomed Biologics,Tucson,Arizona,85712,United States,32.24649813703704,-110.89184459629628,"Tucson, Pima County, Arizona, 85712, United States","85712 , Tucson , Arizona"
766,"Regenerative Biologics, Inc.",Melbourne,Florida,32935,United States,28.1168272,-80.68184883555209,"Florida Recyclers of Brevard, Melbourne, Brevard County, Florida, United States","32935 , Melbourne , Florida"
767,"South Bend Medical Foundation, Inc.",South Bend,Indiana,46601,United States,41.67372402033898,-86.25241183008474,"South Bend, Saint Joseph County, Indiana, 46601, United States","46601 , South Bend , Indiana"
768,Lone Star Orthopaedics Inc,San Antonio,Texas,78209,United States,29.48557210528512,-98.45845304228095,"San Antonio, Bexar County, Texas, 78209, United States","78209 , San Antonio , Texas"
769,"Argon Medical USA, LLC",Marshfield,Wisconsin,54449,United States,44.65483789135959,-90.17637352426938,"Marshfield, Wood County, Wisconsin, 54449, United States","54449 , Marshfield , Wisconsin"
770,Rolee Management LLC,Houston,Texas,77063,United States,29.733957050967742,-95.51012797741936,"Houston, Harris County, Texas, 77063, United States","77063 , Houston , Texas"
771,"Amniox Medical, Inc",Atlanta,Georgia,30339,United States,33.7489924,-84.3902644,"Atlanta, Fulton County, Georgia, United States","30339 , Atlanta , Georgia"
772,Zimmer Etex,Sanford,Florida,32771,United States,28.805797561002784,-81.30860738375117,"Sanford, Seminole County, Florida, 32771, United States","32771 , Sanford , Florida"
773,Fuse Medical LLC.,Fort Worth,Texas,76102,United States,32.75476680742115,-97.32995871521337,"Fort Worth, Tarrant County, Texas, 76102, United States","76102 , Fort Worth , Texas"
774,HCA Health Services of Tennessee dba TriStar Centennial,Nashville,Tennessee,37203,United States,36.15077592618384,-86.78625245125349,"Nashville-Davidson, Davidson County, Tennessee, 37203, United States","37203 , Nashville , Tennessee"
775,"MycoScience, Inc.",Willington,Connecticut,06279,United States,41.86940377297297,-72.26434552756757,"Willington, Tolland County, Connecticut, 06279, United States","06279 , Willington , Connecticut"
776,TMC Orthopedic Hanger Clinic,Houston,Texas,77025,United States,29.690817975551468,-95.42766034779412,"Houston, Harris County, Texas, 77025, United States","77025 , Houston , Texas"
777,"Black Label Spine, LLC",Shreveport,Louisiana,71106,United States,32.41397747373333,-93.7419729972,"Shreveport, Caddo Parish, Louisiana, 71106, United States","71106 , Shreveport , Louisiana"
778,Precision Spine Inc,Pearl,Mississippi,39208,United States,32.271576622813036,-90.09863682607204,"Pearl, Rankin County, Mississippi, 39208, United States","39208 , Pearl , Mississippi"
779,"Apex MedSurg, LLC",Raleigh,North Carolina,27612,United States,35.846488655433795,-78.69680267945205,"Raleigh, Wake County, North Carolina, 27612, United States","27612 , Raleigh , North Carolina"
780,"Artivion, Inc",Kennesaw,Georgia,30144,United States,34.0234337,-84.6154897,"Kennesaw, Cobb County, Georgia, United States","30144 , Kennesaw , Georgia"
781,"OrthoPros, Inc. c/o Gabel Distributors",Las Vegas,Nevada,89118,United States,36.15629765,-115.22797910962709,"Nevada Department of Health & Human Services - Desert Regional Center, Charleston Heights, Las Vegas, Clark County, Nevada, United States","89118 , Las Vegas , Nevada"
782,VA Tennessee Valley Healthcare System - Nashville Campus,Nashville,Tennessee,37212,United States,36.136410766440676,-86.79941731830509,"Nashville-Davidson, Davidson County, Tennessee, 37212, United States","37212 , Nashville , Tennessee"
783,Bernz Medical Sales LLC,Ewa Beach,Hawaii,96706,United States,21.31774805,-157.98747668716516,"Marine Corps Base Hawaii Puuloa-Oahu, Iroquois Point, Ewa Beach, Honolulu County, Hawaii, United States","96706 , Ewa Beach , Hawaii"
784,Medical and Educational Resources Inc,Mountain Brk,Alabama,35223,United States,33.48667557578125,-86.74340698242187,"Mountain Brook, Jefferson County, Alabama, 35223, United States","35223 , Mountain Brk , Alabama"
785,Regents of UC behalf UCLA F. R. Health Santa Monica,Santa Monica,California,90401,United States,34.01513631568627,-118.49496511078432,"Santa Monica, Los Angeles County, California, 90401, United States","90401 , Santa Monica , California"
786,"Nelson Labs Fairfield, Inc.",Fairfield,New Jersey,07004,United States,40.877673422077926,-74.29303815519481,"Fairfield, Essex County, New Jersey, 07004, United States","07004 , Fairfield , New Jersey"
787,"B and S Sales, Inc.",Norristown,Pennsylvania,19403,United States,40.121497,-75.3399048,"Norristown, Montgomery County, Pennsylvania, 19401, United States","19403 , Norristown , Pennsylvania"
788,Charles River Laboratories Inc,Memphis,Tennessee,38118,United States,35.060531671810466,-89.9095353197454,"Memphis, Shelby County, West Tennessee, Tennessee, 38118, United States","38118 , Memphis , Tennessee"
789,"Hausten Healthcare, LLC",Honolulu,Hawaii,96826,United States,21.291354103351956,-157.82701256256982,"Honolulu, Honolulu County, Hawaii, 96826, United States","96826 , Honolulu , Hawaii"
790,Alliqua Biomedical,Langhorne,Pennsylvania,19047,United States,40.1745538,-74.9226665,"Langhorne, Bucks County, Pennsylvania, United States","19047 , Langhorne , Pennsylvania"
791,Biomet North Central dba,Bloomington,Minnesota,55420,United States,44.84332911593407,-93.28060328076923,"Bloomington, Hennepin County, Minnesota, 55420, United States","55420 , Bloomington , Minnesota"
792,Save A Life America,San Diego,California,92121,United States,32.900813062685096,-117.19246019723595,"San Diego, San Diego County, California, 92121, United States","92121 , San Diego , California"
793,"Medalliance, Inc",Glenside,Pennsylvania,19038,United States,40.1023326,-75.1521195,"Glenside, Abington Township, Montgomery County, Pennsylvania, 19038, United States","19038 , Glenside , Pennsylvania"
794,Golden Rule Medical LLC,Knoxville,Tennessee,37919,United States,35.92236662748387,-84.00570283470968,"Bearden, Knoxville, Knox County, Tennessee, 37919, United States","37919 , Knoxville , Tennessee"
795,"HILLCO MEDICAL, LLC",Knoxville,Tennessee,37922,United States,35.9368599,-83.95466156001811,"Tennessee River, Knoxville, Knox County, Tennessee, United States","37922 , Knoxville , Tennessee"
796,"Vivorte, Inc.",Louisville,Kentucky,40204,United States,38.237929356634524,-85.7247328116506,"Louisville, Jefferson County, Kentucky, 40204, United States","40204 , Louisville , Kentucky"
797,UMTB,Largo,Florida,33774,United States,27.88117393875,-82.82758980575,"Largo, Pinellas County, Florida, 33774, United States","33774 , Largo , Florida"
798,Dean Hulett LLC,Diberville,Mississippi,39540,United States,32.4590574,-90.0537628,"Diberville Lane, Madison County, Mississippi, United States","39540 , Diberville , Mississippi"
799,US Stem Cell Inc,Sunrise,Florida,33325,United States,26.16363655,-80.23619987457366,"Florida Gas Transmission - Sunrise, Sunrise, Broward County, Florida, United States","33325 , Sunrise , Florida"
800,RSB Spine LLC,Cleveland,Ohio,44114,United States,41.50627136467662,-81.68068529850747,"Cleveland, Cuyahoga County, Ohio, 44114, United States","44114 , Cleveland , Ohio"
801,Medtronic Inc,West Des Moines,Iowa,50266,United States,41.581672729611306,-93.78577157279152,"West Des Moines, Polk County, Iowa, 50266, United States","50266 , West Des Moines , Iowa"
802,University of Miami Miller School of Medicine Tissue Bank,Miami,Florida,33136,United States,25.787314178627003,-80.20404218192219,"Miami, Miami-Dade County, Florida, 33136, United States","33136 , Miami , Florida"
803,"Biomet Orthopedics Puerto Rico, Inc.",Guaynabo,Puerto Rico,00969,United States,18.368058485333332,-66.10723527466666,"Frailes, Guaynabo, Puerto Rico, 00969, United States","00969 , Guaynabo , Puerto Rico"
804,Liventa Bioscience Inc.,Conshohocken,Pennsylvania,19428,United States,40.08203693274074,-75.2990494037037,"Conshohocken, Montgomery County, Pennsylvania, 19428, United States","19428 , Conshohocken , Pennsylvania"
805,Vivex Biomedical Inc,Marietta,Georgia,30062,United States,33.9528472,-84.5496148,"Marietta, Cobb County, Georgia, United States","30062 , Marietta , Georgia"
806,Falls Tech Inc.,Wichita Falls,Texas,76301,United States,33.903557991104734,-98.48945461018651,"Wichita Falls, Wichita County, Texas, 76301, United States","76301 , Wichita Falls , Texas"
807,S2 Medical Inc,Olathe,Kansas,66062,United States,38.866979550171585,-94.77909601427591,"Olathe, Johnson County, Kansas, 66062, United States","66062 , Olathe , Kansas"
808,ImpactOrtho Inc (Hawaii),Honolulu,Hawaii,96813,United States,21.305932378640776,-157.8561746538835,"Honolulu, Honolulu County, Hawaii, 96813, United States","96813 , Honolulu , Hawaii"
809,Kaimana Orthopedics Corp.,Honolulu,Hawaii,96813,United States,21.305932378640776,-157.8561746538835,"Honolulu, Honolulu County, Hawaii, 96813, United States","96813 , Honolulu , Hawaii"
810,Aesculap Inc,Hazelwood,Missouri,63042,United States,38.77466479288136,-90.37734134101694,"Hazelwood, Saint Louis County, Missouri, 63042, United States","63042 , Hazelwood , Missouri"
811,Dixon Medical Inc.,Spokane,Washington,99223,United States,47.614885168,-117.358273336,"Spokane, Spokane County, Washington, 99223, United States","99223 , Spokane , Washington"
812,"Sunrise Medical Laboratories, Inc.",Hicksville,New York,11801,United States,40.762249039185754,-73.52296955162046,"Hicksville, Town of Oyster Bay, Nassau County, New York, 11801, United States","11801 , Hicksville , New York"
813,"United Medical Laboratories, Inc.",Vienna,Virginia,22182,United States,38.9013729,-77.2651762,"Vienna, Fairfax County, Virginia, 22180, United States","22182 , Vienna , Virginia"
814,"ArtiMed Solutions, LLC.",Dallas,Texas,75218,United States,32.84448958747967,-96.6969451811382,"Dallas, Dallas County, Texas, 75218, United States","75218 , Dallas , Texas"
